DEF Handoff PPP,DEF Handoff FREQ,DEF Isolation PPP,DEF Isolation FREQ,DEF OffScreen PPP,DEF OffScreen FREQ,DEF Postup PPP,DEF Postup FREQ,DEF PRBallHandler PPP,DEF PRBallHandler FREQ,DEF PRRollman PPP,DEF PRRollman FREQ,DEF Spotup PPP,DEF Spotup FREQ,FREQ 3 Pointers,PLUSMINUS 3 Pointers,FREQ Less Than 6Ft,PLUSMINUS Less Than 6Ft,FREQ Less Than 10Ft,PLUSMINUS Less Than 10Ft,PCT_LOOSE_BALLS_RECOVERED_DEF,REB_CONTEST_PCT,AVG_REB_DIST,DIST_MILES_DEF,AVG_SPEED_DEF,DEFLECTIONS Per36,Cluster
0.925,0.08722340425531915,0.9038617021276595,0.0763936170212766,0.9597872340425532,0.06593617021276596,0.9241489361702128,0.04873404255319149,0.8751382978723404,0.29204255319148936,1.0274680851063829,0.029340425531914894,1.021627659574468,0.33195744680851064,0.3872340425531915,-0.004148936170212766,0.35125531914893615,0.0028297872340425525,0.4425744680851064,0.004265957446808511,0.5104893617021277,0.22178723404255318,8.309574468085106,0.9785106382978724,3.83063829787234,1.651184607640257,0
0.14922580645161287,0.003274193548387097,0.9538387096774193,0.09143548387096775,0.2813225806451613,0.0045806451612903235,0.9255322580645162,0.06041935483870968,0.3250967741935484,0.010693548387096775,0.9543387096774193,0.05970967741935484,1.0167903225806452,0.18011290322580645,0.2632258064516129,0.007806451612903225,0.40130645161290324,-0.04395161290322581,0.5025806451612903,-0.03433870967741935,0.40033870967741936,0.4526612903225807,4.901612903225806,0.7390322580645161,3.829516129032258,1.9054829194826184,1
0.8275138888888889,0.07854166666666668,0.8323472222222222,0.06833333333333333,0.7525833333333334,0.05630555555555556,0.7010833333333334,0.043000000000000003,0.8978888888888888,0.2976388888888889,0.0,0.0,1.0230416666666668,0.3371388888888889,0.38008333333333333,-0.007972222222222223,0.3683472222222222,0.009833333333333335,0.4596944444444444,0.012097222222222223,0.5236388888888889,0.23593055555555553,8.397222222222222,0.7681944444444445,3.8747222222222226,2.2745559148739014,2
0.9436538461538462,0.03773076923076923,0.9239615384615385,0.11173076923076922,0.7298461538461538,0.027923076923076922,0.9178461538461539,0.057692307692307696,0.8752307692307693,0.07857692307692309,0.9918076923076923,0.04611538461538462,0.9963461538461539,0.30280769230769233,0.3525384615384616,-0.006153846153846153,0.3801153846153846,-0.05342307692307692,0.46788461538461534,-0.04376923076923077,0.47592307692307695,0.38303846153846155,4.93076923076923,0.8792307692307693,3.843461538461539,1.7193136080477665,4
0.8745846153846154,0.08356923076923077,0.8839076923076923,0.07006153846153847,0.8629076923076923,0.06407692307692307,0.9441076923076923,0.05089230769230769,0.871323076923077,0.32521538461538463,0.9860769230769231,0.025784615384615385,1.0172461538461537,0.32247692307692305,0.3889384615384615,-0.004646153846153847,0.3550153846153846,0.014123076923076924,0.44336923076923074,0.014184615384615386,0.5594307692307692,0.23436923076923077,8.410769230769231,0.9030769230769231,3.8963076923076922,3.0348622561594123,5
0.9368000000000001,0.051949999999999996,0.8721500000000001,0.1155,0.9929499999999999,0.048925,0.9923249999999999,0.06015,0.8678250000000001,0.156975,0.921125,0.0382,1.029525,0.33504999999999996,0.3564,-0.001475000000000001,0.37727499999999997,-0.03485,0.47277500000000006,-0.031474999999999996,0.51205,0.328125,6.3275,0.8422499999999999,3.8195,1.9828403224475462,6
