PLAYER_NAME,Season,Cut PPP Rank,Cut FREQ Rank,GP Rank,Handoff PPP Rank,Handoff FREQ Rank,Isolation PPP Rank,Isolation FREQ Rank,Misc PPP Rank,Misc FREQ Rank,OffScreen PPP Rank,OffScreen FREQ Rank,Postup PPP Rank,Postup FREQ Rank,PRBallHandler PPP Rank,PRBallHandler FREQ Rank,PRRollman PPP Rank,PRRollman FREQ Rank,OffRebound PPP Rank,OffRebound FREQ Rank,Spotup PPP Rank,Spotup FREQ Rank,Transition PPP Rank,Transition FREQ Rank,Total Poss Rank,MIN Rank,POTENTIAL_AST Rank,DRIVE_PASSES_PCT Rank,PULL_UP_FG3_PCT Rank,CATCH_SHOOT_FG_PCT Rank,FG3A Rank,USG_PCT Rank,POTENTIAL_AST FREQ Rank,Restricted Area FREQ Rank,In The Paint (Non-RA) FREQ Rank,Mid-Range FREQ Rank,3P FREQ Rank,Drives FREQ Rank,PULL_UP FREQ Rank,CATCH_SHOOT FREQ Rank
Tre Jones,2021-22,0.6686567164179105,0.5611940298507463,0.6985074626865672,0.8656716417910447,0.5164179104477612,0.7597014925373134,0.6716417910447762,0.291044776119403,0.7029850746268657,0.21940298507462686,0.21940298507462686,0.2955223880597015,0.2955223880597015,0.7582089552238805,0.8373134328358209,0.2208955223880597,0.2208955223880597,0.8656716417910447,0.41492537313432837,0.408955223880597,0.39850746268656717,0.39104477611940297,0.735820895522388,0.13880597014925372,0.08656716417910448,0.7492537313432835,0.5970149253731343,0.1880597014925373,0.03582089552238806,0.11492537313432835,0.25223880597014925,0.9671641791044776,0.3283582089552239,0.9253731343283582,0.4044776119402985,0.1328358208955224,0.9671641791044776,0.6925373134328359,0.11641791044776119
Alex Caruso,2021-22,0.7985074626865671,0.5925373134328358,0.18507462686567164,0.3567164179104478,0.43582089552238806,0.18208955223880596,0.18208955223880596,0.12686567164179105,0.8552238805970149,0.21940298507462686,0.21940298507462686,0.2955223880597015,0.2955223880597015,0.4298507462686567,0.6358208955223881,0.2208955223880597,0.2208955223880597,0.22686567164179106,0.5492537313432836,0.2626865671641791,0.8238805970149253,0.20298507462686566,0.5955223880597015,0.3492537313432836,0.6179104477611941,0.753731343283582,0.8791044776119403,0.2791044776119403,0.35074626865671643,0.43582089552238806,0.12238805970149254,0.9373134328358209,0.7104477611940299,0.35522388059701493,0.4388059701492537,0.691044776119403,0.6895522388059702,0.508955223880597,0.7253731343283583
Kevin Huerter,2021-22,0.6074626865671642,0.3447761194029851,0.8373134328358209,0.7791044776119403,0.8208955223880597,0.44477611940298506,0.5208955223880597,0.23582089552238805,0.15671641791044777,0.7,0.8641791044776119,0.2955223880597015,0.2955223880597015,0.573134328358209,0.6656716417910448,0.7507462686567165,0.5074626865671642,0.6313432835820896,0.3208955223880597,0.8805970149253731,0.6746268656716418,0.5507462686567164,0.6417910447761194,0.6059701492537314,0.7044776119402985,0.5970149253731343,0.30149253731343284,0.49402985074626865,0.8731343283582089,0.7925373134328358,0.3925373134328358,0.5492537313432836,0.11343283582089553,0.8925373134328358,0.7731343283582089,0.7910447761194029,0.47761194029850745,0.7373134328358208,0.7194029850746269
Carmelo Anthony,2021-22,0.6074626865671642,0.3567164179104478,0.6985074626865672,0.49701492537313435,0.33880597014925373,0.7895522388059701,0.7134328358208956,0.6522388059701493,0.42835820895522386,0.9582089552238806,0.6955223880597015,0.9253731343283582,0.9582089552238806,0.46567164179104475,0.3238805970149254,0.5402985074626866,0.6776119402985075,0.8985074626865671,0.6059701492537314,0.5313432835820896,0.6582089552238806,0.9074626865671642,0.517910447761194,0.6432835820895523,0.5417910447761194,0.07611940298507462,0.07164179104477612,0.835820895522388,0.6119402985074627,0.817910447761194,0.5761194029850746,0.014925373134328358,0.06865671641791045,0.15970149253731344,0.9880597014925373,0.8119402985074626,0.07164179104477612,0.7074626865671642,0.8880597014925373
Troy Brown Jr.,2021-22,0.4537313432835821,0.7014925373134329,0.5895522388059702,0.15074626865671642,0.15074626865671642,0.18208955223880596,0.18208955223880596,0.4507462686567164,0.44925373134328356,0.21940298507462686,0.21940298507462686,0.2955223880597015,0.2955223880597015,0.3686567164179104,0.5014925373134328,0.2208955223880597,0.2208955223880597,0.7149253731343284,0.6388059701492538,0.47761194029850745,0.9522388059701492,0.07761194029850746,0.7104477611940299,0.022388059701492536,0.03880597014925373,0.06865671641791045,0.5805970149253732,0.33432835820895523,0.491044776119403,0.2417910447761194,0.06716417910447761,0.4716417910447761,0.8119402985074626,0.18208955223880596,0.4164179104477612,0.7253731343283583,0.4059701492537313,0.30149253731343284,0.844776119402985
Reggie Jackson,2021-22,0.8955223880597015,0.18208955223880596,0.8641791044776119,0.4417910447761194,0.4626865671641791,0.5522388059701493,0.9283582089552239,0.4507462686567164,0.655223880597015,0.9641791044776119,0.4552238805970149,0.2955223880597015,0.2955223880597015,0.6865671641791045,0.9447761194029851,0.2208955223880597,0.2208955223880597,0.29402985074626864,0.23582089552238805,0.2582089552238806,0.29701492537313434,0.1044776119402985,0.34626865671641793,0.8746268656716418,0.7597014925373134,0.8567164179104477,0.48507462686567165,0.6477611940298508,0.1701492537313433,0.8850746268656716,0.917910447761194,0.6835820895522388,0.14328358208955225,0.7164179104477612,0.8223880597014925,0.5343283582089552,0.7791044776119403,0.8955223880597015,0.28955223880597014
Jalen Green,2021-22,0.46567164179104475,0.2537313432835821,0.6283582089552239,0.755223880597015,0.8328358208955224,0.8805970149253731,0.8582089552238806,0.844776119402985,0.06865671641791045,0.5283582089552239,0.7970149253731343,0.2955223880597015,0.2955223880597015,0.5522388059701493,0.8044776119402985,0.2208955223880597,0.2208955223880597,0.8402985074626865,0.25522388059701495,0.8283582089552238,0.34328358208955223,0.3044776119402985,0.735820895522388,0.8328358208955224,0.7850746268656716,0.6417910447761194,0.382089552238806,0.6955223880597015,0.39850746268656717,0.8850746268656716,0.8134328358208955,0.3044776119402985,0.7611940298507462,0.08507462686567165,0.6134328358208955,0.6507462686567164,0.6955223880597015,0.7402985074626866,0.4
Jordan Poole,2021-22,0.1791044776119403,0.29402985074626864,0.8925373134328358,0.6805970149253732,0.9611940298507463,0.7104477611940299,0.7880597014925373,0.8208955223880597,0.6029850746268657,0.8955223880597015,0.9477611940298507,0.2955223880597015,0.2955223880597015,0.8955223880597015,0.7164179104477612,0.49402985074626865,0.46119402985074626,0.8985074626865671,0.22686567164179106,0.6298507462686567,0.2373134328358209,0.6268656716417911,0.6253731343283582,0.8373134328358209,0.7283582089552239,0.7791044776119403,0.5462686567164179,0.6955223880597015,0.5895522388059702,0.9343283582089552,0.8671641791044776,0.5761194029850746,0.373134328358209,0.6671641791044776,0.6268656716417911,0.7970149253731343,0.6477611940298508,0.7611940298507462,0.5373134328358209
Khris Middleton,2021-22,0.2746268656716418,0.2537313432835821,0.5895522388059702,0.744776119402985,0.5462686567164179,0.7104477611940299,0.9194029850746268,0.817910447761194,0.42835820895522386,0.5194029850746269,0.8522388059701492,0.8328358208955224,0.8223880597014925,0.7940298507462686,0.7298507462686568,0.5656716417910448,0.46865671641791046,0.7611940298507462,0.3522388059701492,0.9761194029850746,0.21492537313432836,0.3074626865671642,0.5597014925373134,0.8895522388059701,0.8134328358208955,0.8761194029850746,0.7223880597014926,0.7791044776119403,0.6597014925373135,0.8701492537313433,0.8746268656716418,0.7179104477611941,0.04477611940298507,0.5373134328358209,0.9552238805970149,0.5552238805970149,0.5373134328358209,0.9522388059701492,0.3492537313432836
Marcus Smart,2021-22,0.8119402985074626,0.2537313432835821,0.753731343283582,0.8417910447761194,0.3925373134328358,0.48656716417910445,0.7134328358208956,0.5134328358208955,0.764179104477612,0.9402985074626866,0.5119402985074627,0.8417910447761194,0.6776119402985075,0.41194029850746267,0.6686567164179105,0.6447761194029851,0.48059701492537316,0.8208955223880597,0.41492537313432837,0.517910447761194,0.7746268656716417,0.13582089552238805,0.4417910447761194,0.6686567164179105,0.8059701492537313,0.8865671641791045,0.764179104477612,0.28507462686567164,0.39850746268656717,0.7238805970149254,0.4716417910447761,0.9134328358208955,0.3029850746268657,0.9597014925373134,0.3164179104477612,0.7074626865671642,0.8537313432835821,0.3761194029850746,0.6925373134328359
Josh Jackson,2021-22,0.6925373134328359,0.5985074626865672,0.15223880597014924,0.30149253731343284,0.4746268656716418,0.18208955223880596,0.18208955223880596,0.408955223880597,0.44925373134328356,0.5656716417910448,0.8313432835820895,0.2955223880597015,0.2955223880597015,0.5850746268656717,0.5447761194029851,0.2208955223880597,0.2208955223880597,0.46119402985074626,0.5955223880597015,0.11641791044776119,0.8029850746268656,0.5432835820895522,0.6253731343283582,0.33880597014925373,0.07462686567164178,0.32238805970149254,0.5074626865671642,0.3119402985074627,0.06716417910447761,0.32985074626865674,0.5880597014925373,0.4014925373134328,0.5104477611940299,0.2955223880597015,0.7253731343283583,0.5522388059701493,0.39104477611940297,0.5253731343283582,0.608955223880597
Maurice Harkless,2021-22,0.6029850746268657,0.7298507462686568,0.24477611940298508,0.15074626865671642,0.15074626865671642,0.18208955223880596,0.18208955223880596,0.2298507462686567,0.46417910447761196,0.21940298507462686,0.21940298507462686,0.2955223880597015,0.2955223880597015,0.14477611940298507,0.14328358208955225,0.2208955223880597,0.2208955223880597,0.10746268656716418,0.10746268656716418,0.417910447761194,0.982089552238806,0.08656716417910448,0.7104477611940299,0.014925373134328358,0.19701492537313434,0.01791044776119403,0.4746268656716418,0.19402985074626866,0.13582089552238805,0.26119402985074625,0.04626865671641791,0.16716417910447762,0.9253731343283582,0.11940298507462686,0.14776119402985075,0.7731343283582089,0.3492537313432836,0.1582089552238806,0.844776119402985
Jalen McDaniels,2021-22,0.2417910447761194,0.664179104477612,0.3716417910447761,0.5238805970149254,0.42686567164179107,0.18208955223880596,0.18208955223880596,0.025373134328358207,0.025373134328358207,0.21940298507462686,0.21940298507462686,0.2955223880597015,0.2955223880597015,0.9507462686567164,0.39850746268656717,0.6447761194029851,0.6746268656716418,0.2208955223880597,0.6059701492537314,0.6970149253731344,0.9313432835820895,0.7791044776119403,0.8044776119402985,0.08358208955223881,0.07462686567164178,0.1791044776119403,0.5074626865671642,0.6477611940298508,0.5298507462686567,0.2417910447761194,0.26119402985074625,0.48656716417910445,0.6805970149253732,0.6238805970149254,0.28059701492537314,0.5701492537313433,0.7701492537313432,0.20597014925373133,0.7656716417910447
Kessler Edwards,2021-22,0.16716417910447762,0.7432835820895523,0.2880597014925373,0.15074626865671642,0.15074626865671642,0.18208955223880596,0.18208955223880596,0.1,0.23283582089552238,0.21940298507462686,0.21940298507462686,0.2955223880597015,0.2955223880597015,0.14477611940298507,0.14328358208955225,0.8761194029850746,0.6970149253731344,0.2746268656716418,0.7223880597014926,0.14776119402985075,0.8791044776119403,0.2746268656716418,0.9194029850746268,0.11044776119402985,0.2835820895522388,0.028358208955223882,0.22238805970149253,0.0791044776119403,0.43283582089552236,0.382089552238806,0.13432835820895522,0.06865671641791045,0.6776119402985075,0.2298507462686567,0.6044776119402985,0.691044776119403,0.191044776119403,0.31044776119402984,0.8940298507462686
